PC1,PC2,PC3,PC4,PC5,PC6,PC7,cluster
0.6406711295554395,-24.93501701247186,9.195179475125023,-0.7889442087120725,6.17011872849986,-5.846753482577962,6.839602201352684,0
10.513855172906142,-10.530714203741796,3.792764901078273,13.57749303948973,8.586724163413127,-8.766828418053166,11.145661922761876,0
-8.528615900032026,-16.051383449232453,10.7968024889986,10.69526793184252,2.3374041083988697,0.801639242433219,-10.226220238104291,0
-13.403421196767994,-13.71689806410932,5.365059044909079,14.814980516520286,-6.749548225568592,-5.2623510381207605,-6.975133072288969,0
-2.6867807914576995,-29.464666063171173,9.572651599688268,8.55071155985758,2.514480232311625,5.992451576053886,3.061746511668097,0
16.085482791362207,-19.23190195337901,3.200089020230013,0.3966849167112985,2.231185767470817,-0.0964555139584312,2.45797413900045,0
7.775027399116336,-24.04974003251256,64.72599484968167,43.30426945729302,-19.87059111730011,-0.6470350576285891,24.53115845995023,0
6.942673641024222,-14.313342238641686,28.89187239268146,3.142963072430486,6.237277078515495,3.0481763274269302,10.07055623753226,0
-9.472832300580826,-14.704817225192643,11.047564306694673,14.64811781266111,2.994677357468659,6.786319966098382,-7.683324552098869,0
6.881534209744152,-6.445511138106324,17.13045834960786,20.644112844836783,-13.95315961071525,-2.753669855906792,-11.489329446448137,0
8.354590422888283,-15.199998236917494,7.310331261268677,14.100670253520224,-7.78710509649627,-5.209476343164424,-6.078814688416091,0
19.748844987840343,-8.338308815229567,11.689610378229109,-4.831611114611761,7.298923321289649,-0.9457477138257232,-0.659033478671446,0
1.8352047015986004,-16.81310222058786,9.877534353302735,-0.315611397972284,-3.418623103509132,2.6480420514157874,17.810811879300704,0
16.63234066975957,-20.12388593769921,-1.514530745091441,-3.434862186224944,2.6982609142472547,0.7610414514841018,5.066509648105364,0
0.7413009216675752,-28.97034394590553,7.846798275311042,-2.9842597233569936,3.824363896590293,-0.1688347647332222,0.6765586478466256,0
4.636309516960112,-12.976155449157671,20.4004141415142,-0.08545601016585,2.785058550545181,-1.1464418950184532,13.185617928355905,0
-7.806428138104081,-5.395945961365573,10.38341261998368,3.5417756837068635,-5.228306319713792,-4.971867062015332,-8.156306129265124,0
21.84292315517954,-12.983627033415802,22.56455434544329,5.2199273077407895,1.8105226170197255,3.1443328768813608,4.51309333629501,0
4.750765869390304,-35.95051980340981,22.25812302377286,7.738374384084433,3.8436259227418392,9.598922909405596,3.831418658050987,0
-1.8975667243764736,-21.17504458618116,6.422434825573253,7.652240280325234,7.387150945685211,9.797910358806416,14.867592863969207,0
-3.8656304073527017,-14.49905064597528,5.774310831285136,-2.949452916686469,-5.57948612685531,-0.7388013633836678,-2.0600428026411217,0
-0.1015066424201438,-32.45947805708477,10.9776815219137,3.466536698442975,8.318805735660767,5.464556549334134,-1.937980226950582,0
-9.237077431093915,-9.022314653684576,6.580014664899352,8.197604277800151,17.850101459409334,1.8273602139088971,-8.729141666932831,0
2.972795143362635,-23.035054150778777,13.545799115612343,-0.5720815293425188,5.97931658480728,2.970180505486108,7.607499521301674,0
3.676613606773456,-18.452665213549672,18.49222045146318,-0.3104180765072782,5.42894191477079,3.072087570796943,5.917366989977207,0
4.137564118114821,-22.91908335849136,15.661223903460044,1.2454140085778822,-1.196288216418781,0.9053336181424472,15.397463767104238,0
5.717231183234077,-13.628550577716872,19.003174872277597,-1.1091527759812831,-1.9350820716791253,-1.2259233726285412,19.09913076238552,0
1.4920350091178776,-13.494862195063511,11.972833002686798,-3.5396891415095006,5.494046562488513,4.855386134345952,5.043323739470936,0
8.790205638229564,-1.569184711978697,5.943798204065491,10.15680357340113,1.5692430965929265,5.902882348455252,-5.329693359645956,0
-4.833653035962692,-14.477712619252946,22.62839351691267,13.3506487445092,-3.814374542006553,6.856135964772617,-9.876817950815196,0
17.09018002585507,-7.821058258565902,1.6323287827655382,-6.067465916526824,-0.4146898415197507,-4.0884321990878485,8.137709757846833,0
-1.2826615497181857,-12.518365844449368,9.289332123489356,6.794691236073255,7.528298493536102,-3.777098581111417,21.9058960197516,0
-1.8939478081199173,-15.943143058924928,12.788404431338725,-1.556644758646446,-0.2878385919560015,9.00741043376925,-10.27149192943263,0
-10.619236914474282,3.198188621757728,18.516738739034857,16.196057086757975,-13.742150783649516,3.510935197022097,-5.630396672511527,0
-9.176027261847944,-2.2574065190093355,8.923552153573661,8.26180633303387,9.765079432899794,5.892629793295312,-7.191401398340309,0
-0.1682025374598404,0.36756499376038,14.229985099934265,-6.655344368059285,13.213633614790574,10.461468695137215,-6.94069826441959,0
1.0956746525365308,-22.900738806571955,6.034714568041233,-7.620757039078116,5.322384165343244,-1.7918518811912365,1.3652889148410563,0
-5.893252832926647,-24.754628716125268,7.222948640649564,6.004555433823023,1.2170950793669002,-12.83603286524106,-1.0393128751563832,0
-6.808882971785602,-4.157760592183268,9.016973925877872,7.450247681977856,-5.491109518239784,-1.384364474542238,7.047259560817695,0
1.8948140043317956,-3.68625188309864,13.527403961689776,-4.063003747727759,2.5886727467643835,-4.695602257188913,13.871088034380568,0
1.7757870808968566,-10.459074312209554,12.364280746259247,-7.203598762422772,10.000033193660803,-3.2344326527977407,2.59283886202866,0
-5.928846161007348,-1.2432101532732756,7.19799685584353,2.534036232094958,-5.752278465300206,-6.49123381294802,8.44581468232949,0
3.0469580023610465,-33.56356490364786,10.019834331034309,-2.916800554708501,8.542629482016006,4.365161991906272,0.8532911615441953,0
-1.2186677765605485,-29.97246549874488,0.6267087461636506,-0.5458439896532341,-2.300232685609851,1.241381629700166,11.315611100565755,0
3.560350804345773,-9.88991542410426,8.75801031626999,-18.081431726540877,8.640461371510536,3.0027765105120623,-6.677929918042087,0
2.79605170661103,-20.360672695526443,13.964864797428463,-0.3307185273347491,7.487103881866418,12.032633248874584,4.879995791843033,0
0.4692855510626003,-19.728645487559067,9.525027626342943,-0.1250330388525952,4.106311698843972,-2.956308841839149,10.17127296570545,0
-10.394003341642446,-0.8960905051650685,8.598228806805656,9.550256423603038,-0.2693021313381231,6.483883673997973,-6.136440230703406,0
-9.316321685831726,-27.91310531750891,6.007682326557442,12.633056296731464,3.579358136818143,0.7217804876439121,-9.006463450907274,0
17.254325579584066,-11.03013384298454,2.805312235938063,-3.261671418908366,-0.8558281472030003,2.224568670279368,7.139464067811327,0
-5.3215643498977645,-13.167970156460298,18.011931117660257,6.521195347748689,-5.531276667202602,-8.023867715396102,-10.173322727605056,0
-4.719135958381354,-16.374698263585817,10.196732095780998,1.1471648670760264,-13.20979887721226,5.248238933616094,-8.419957109387376,0
-5.6164260406292765,-14.856401531607837,11.377244252126042,4.652138545818612,10.77319461666258,-0.1991461786528239,-10.19014851697447,0
-3.755074980894241,-1.6826411521898708,19.42364697135048,8.63789845595104,11.655199139840493,14.243361437243117,-5.194821732678287,0
-1.4664209730513451,-19.14538841335041,0.1254326259185688,-1.849906883137988,-5.12570133183591,-3.0503070307947877,19.155569090040046,0
8.079807134393041,-15.798721847225044,24.737952432054712,-2.2237043281011952,0.1352501622302649,4.762068552204898,12.439528289297735,0
-6.647304721692075,-7.730421982810985,13.599267707438234,5.688010588846333,-6.301870484473346,0.2776450580103126,-8.260671993850828,0
24.388197601423656,-1.6783134533902664,15.082311276300056,-9.112370422565412,1.466191590158672,1.190972095611989,11.28579169385804,0
-7.776926307338716,-12.222798760749573,5.573898445866262,2.27682265202388,-7.40411859718234,-0.414872475772951,-7.450605382402788,0
-6.819677624553599,-7.402838823243815,20.648573745511264,18.337434008826992,-13.8903813262102,-1.2469760144749908,5.350135706075149,0
0.2776628299172474,-17.392016949117355,5.347055152431112,-7.7392299325087475,8.680901469701661,11.431218106525735,-2.67363121207433,0
-2.122182772790231,-19.427692838712375,5.566596634397352,-4.845476047556862,-2.087791353946652,3.090253673059705,-4.231882695382267,0
-6.042839281577309,-14.40760844707453,11.673475986393086,6.226305966711516,12.275778321129668,0.397384883789415,-10.131215338532208,0
-4.906922626215373,0.5879478599369606,20.63470565123419,10.287802953336252,4.3668375135968445,8.112646499111477,-3.912046488939135,0
0.9949598693282002,-1.599329238472197,21.1895263988022,-6.886777476606033,4.377077982160115,1.6201730706999498,-11.613001013106157,0
-3.5397383237507225,-14.36175615438366,8.631355582306636,3.574300398945779,-8.842275024373839,-0.3580185003341468,7.440849464896478,0
-3.4900198974303307,-27.332927303778305,11.52386949098257,4.034803234642895,5.491210239761363,1.4711059998604634,-11.265692714938544,0
3.706895294207384,-9.469051901418176,16.821599459252337,-8.83738386508813,-0.7348111552411313,2.4014819782665424,-0.3592509511406713,0
2.9673434698792653,-9.636309529249822,14.114696204404163,-6.445563358865687,8.460687604633685,-10.83178360055663,9.536552545002287,0
-2.447466955076494,-6.247994196240993,29.218557936317687,9.424122467673374,-9.12107569085904,1.1199225631058964,-10.749458723937046,0
-4.021279253235401,-10.170239806688835,6.584492018674987,0.0541486995239907,6.548249917959871,9.93511026275079,-2.5826654807987603,0
0.3821526237960119,-22.127220536785345,1.4269406747563358,-5.294079526392482,-7.079469548870555,2.13245427976081,14.48790537682762,0
-5.77673734155209,-14.69591499232263,4.381709169282774,1.8902427480657664,-3.233490251140629,-5.202244353731502,2.575148223777347,0
-3.2514837678399324,-8.894203493305033,2.8998844944607867,-2.93713183055224,0.2962310821186752,-4.344704755629014,9.713567897302893,0
0.43829955169839,-32.32695437690869,8.169754364569481,0.7727677070419791,1.021086171478249,0.1521645498773035,4.737063611526699,0
9.89209574293855,-6.173509968490029,-2.06279763901411,5.170804838030219,-3.491792349235296,-11.459001855691772,9.85142673015758,0
2.1360930408335275,-33.85989367212136,13.298619126128289,2.6614642508688693,3.637807480193646,5.478886818390973,2.1095277981468485,0
10.390237492019637,-3.9409409002824,-1.2464745501930514,5.436096654830893,15.21471552518252,-0.3807463879528491,3.628672351339368,0
0.110237072205786,-6.557155831549821,10.824773807152091,-5.777912897903966,-7.801921461268956,-0.433990129873797,6.826080384267451,0
18.149716467094112,-10.890155723042104,21.23083014310799,10.13068002547574,-8.171940222643183,0.4096179873240073,4.958462791612881,0
0.1213155442320145,-29.59665945713534,8.50273824887455,0.2015470488325358,2.912830574948383,3.783934095543106,1.0382909915485214,0
14.215568925699673,-19.84398782374133,0.2070762831838115,2.812719688558176,3.9805282148632175,-4.596619331850045,5.560872265654455,0
5.063159093574596,-33.38005616688109,21.73981767177031,7.074333868602812,3.3956969198060585,2.3742501495283053,9.67653379252972,0
-1.9507715890907689,-6.442138378122713,4.064405256941226,-6.0081247420517,0.4688641771460286,8.820702041198368,4.7761796348659695,0
-11.498409283365064,-3.496936820834242,10.355456459342774,12.897842904115606,7.328710516519428,-3.75677757904218,-8.31945650659863,0
0.6314093500222773,-6.387660450258406,8.47889069543527,-9.015427760981252,9.802268239106866,-2.7545314258251814,3.942478078646556,0
1.351628576824394,-16.782338797577168,4.059799400093631,-7.173830501510217,-1.9461123290175064,0.7773927713283014,12.812274501054402,0
-10.079482399635657,2.8771468719010214,17.94964446610296,16.506952034431883,-14.194939611572169,-0.3717006953591927,-0.3613125394428081,0
-12.294380058482623,-3.064741227345141,10.537535364461531,16.752967077772063,-15.37763199863476,1.3768369942769136,-0.2140189659711109,0
2.8049110638878894,-6.546824286599493,3.5270458357895995,16.305054422889913,-7.214538949306808,-12.05441736534634,-10.872101173148954,0
5.344835281169538,-6.133217502780725,33.15734951774021,-3.614844549029308,7.22634279948277,4.368487463061576,-14.340623613955945,0
2.795275887976949,-23.690427029831344,11.947917776454789,-3.3643202170344635,3.7673129156934033,1.791345905045662,4.469622245685136,0
19.56914874994627,-19.970710388586745,9.021586945849696,0.0656704773049882,7.00128347615383,3.9331338337296686,2.9759790701033992,0
36.24337344317638,-23.91912392973641,16.65674869051028,16.212815212091186,1.2274025958200725,4.185208116869413,3.264652573985728,0
3.649848272763946,-11.748123686545943,4.438847479804466,21.03538963497393,4.543823383461313,1.9118723590568991,-11.198917469578925,0
-7.661051533653811,-8.093175952754606,5.310593220403252,3.174728823845686,11.312883948066007,7.4592637698437425,-8.609185853676342,0
9.58845790963152,-25.55658723172117,28.93929556947108,-0.995116547529214,12.398422155276029,4.787822623377816,2.974900549471979,0
-5.516862180313526,-10.604917505780612,15.158431206148473,3.8233473227898336,-7.852206342049523,-5.225822843802718,-9.365300757917169,0
7.235423976732413,6.286379500359336,15.077022662393992,20.55254185087852,0.4099592727500184,3.977501862410267,-2.3161622958420227,0
-1.714653075806443,-22.26039678762417,6.814782573482389,4.599280701839192,8.708223778205713,1.135738990783129,10.834545039003968,0
1.1083881734508636,-25.17939854907862,10.587795524155604,-1.7067116821496466,1.889855301666388,-0.4672556538302212,3.601765472559015,0
-5.978277648339217,-5.1384434746909164,15.855591266936033,5.059141146835145,-7.244284321834195,-0.0430420656343933,-8.750426329315752,0
-0.7687801787189361,-28.741659212459997,6.297948621344402,0.7157691048908706,2.9828239380083503,3.9422360050966754,3.5320873391763854,0
17.64569478768599,-12.8148115132229,10.357723179311709,3.181106255183652,5.848328010086943,2.650750281042749,3.98754855266331,0
-8.46845236129272,-27.990227326975123,4.928362885732912,8.204983723447569,1.1628579227465123,-3.608621560131549,-10.27259024394044,0
16.87124737042945,-0.5509658084330584,8.225494060752363,-0.0770086731663354,7.674082560267631,-1.1960274197733616,8.847258814975941,0
-8.984041986259289,-4.949786855565682,12.889570638098029,11.347321105652949,-0.6856625056793886,6.141034569821967,-7.160502780245112,0
2.3414805463975203,-5.438425939498909,18.174338073418035,-3.9611182602204966,19.71165102839129,-0.2223113916071023,0.1699720581718141,0
2.735330902473538,-25.78221888676677,13.072737779146328,-1.6615691670993418,6.888285030369903,0.0326628985470779,4.207046738747796,0
3.137441289402727,-18.234509010528978,39.149054352102375,12.930777532207342,-3.172181883117123,3.726647042778629,-8.748681848532332,0
19.88008441362134,-12.2131722566215,15.368280226965794,2.812318019578634,5.8708952101143055,2.245172566892631,3.914364793745136,0
6.031076819864923,-16.24906673943126,22.957961993864192,1.1947046118706817,9.427926268489957,10.485672750362156,8.325533424008853,0
19.75628980815371,-16.737563101971677,16.66914455365612,1.6782706616107796,6.570006016449472,-0.7706869974523665,-3.2594350762442965,0
-9.310207576041732,-13.113971867859672,5.932695348348377,5.67467617635487,-0.5827584011832886,-6.426271453179584,-8.356973344378405,0
-7.668110045563925,0.2852481353325033,20.33610602019117,12.194037957680573,-12.419144210695064,-4.037947493527307,-3.661245678930416,0
-3.926472403551148,-10.087851511846337,5.480359184878087,-7.336220331691196,10.185883440885128,-3.263155725101679,-10.565837615697786,0
2.865608134795365,-15.374096006409165,24.965860194980948,0.0429556532252241,14.508703692997557,-1.195839210878842,-8.638830629228789,0
-9.545099665027008,-4.162119713001646,18.184870357539666,14.529073333137571,-9.86409809068539,-3.8612407263406334,-7.314731903071926,0
-1.87720691608368,-20.75187201937706,7.7623053447865855,-1.8405956488135624,-3.7879162710010816,3.17904861318754,-1.4675244974122978,0
1.0878542761572063,-15.452501800869376,10.669495147681088,-5.077785703865677,-4.424951301123845,-0.8184904931700278,5.327409676096905,0
3.0968079604907546,-15.954792823268049,15.185494010950004,-1.7321451841780429,7.445549170091591,-6.385829728313531,12.066159463151086,0
-3.488788231108205,-19.80609409015571,10.939891596625678,6.723455382506379,6.090974532617512,11.393444873694616,-2.5987690621734765,0
6.993800605602347,-14.018670390041269,26.269567546471635,-1.0888047392199611,6.575866527595904,0.7386857528957517,7.771951209524143,0
13.29092208719126,-32.20109985187446,2.743950199238669,12.350622460300992,5.829629825619332,-1.9845408789125825,4.46018658871742,0
2.5957185873152544,-13.45545445990746,5.3713131353854,-11.49687204766613,-1.7343799864093512,1.4458367140840358,9.208300225632794,0
-0.531552772968975,-11.457088096280543,8.657841443703331,-4.276634724714573,8.998249091931905,-4.215779350624137,4.7222903640579545,0
-7.716576871384401,-16.4804444236117,8.072080484725747,3.76608728295532,-3.371523406987872,-9.418354238795215,-9.419369888135844,0
-4.511456573173213,-6.841682172355855,7.971265450120242,2.3283204562962405,-0.15050173294756,9.063637232203408,2.09564043973048,0
-7.142123474405073,-9.521619867569587,17.524767269607167,12.65126027595847,-1.5072029773546418,5.603109989240876,-8.481411476429088,0
-0.8476379664087313,-4.4695072958711695,19.17775558630471,-0.0256779185797642,4.030901828077963,3.8137346447696734,-5.516330986075742,0
-1.494384584725535,-13.962274481793315,9.217443672434564,1.0082275910550178,3.9185461258361065,-0.073228807534228,7.342523625384397,0
21.213630272621224,-18.258632680508395,23.892053503976896,11.60718974770437,1.7651291603892012,1.600201959965578,8.499294137239602,0
2.4711273482552807,-20.701059585739937,17.00140674367564,2.962954781449521,6.367893780341508,7.480721252969789,5.880124997506063,0
16.0358202329035,2.260757608746477,6.980861545685319,0.8384431601525849,5.819242621645358,0.4564904664913433,11.071505918170972,0
10.703283268578192,-14.991727490129067,-4.335397382890783,3.509897602272364,8.885991878106696,-6.910076300980308,3.3815176376374367,0
6.565922390129848,-1.7706348431138248,18.163915415355085,-9.55995381755706,1.6282861888629754,3.37527741209217,14.035454987598884,0
6.02375627838124,-16.20793409315671,22.44866085823833,-2.138737359828269,6.325560741192542,1.966155344890136,6.488847364287765,0
4.311463015434945,-21.15617040137382,16.84772447021612,-4.925221629091209,7.506523840545875,0.2311479110954426,0.5754397593739755,0
-8.196413260248727,-18.41652362489303,6.814878652460265,7.116655623129899,3.015984618528162,-9.373404007872496,-5.705223958348633,0
-9.295590452717516,-24.561105581750653,3.220839988727586,9.831748983826518,0.1828833275895311,6.424629573895658,-7.991872979786273,0
0.0638069270006928,-16.361784875662757,2.5862342290160614,-5.253312763238438,2.535742130153711,5.680939884172393,11.028804197472851,0
-1.4777434843135708,-7.675269129919717,17.49644483565478,-1.4332075585216526,13.620420354452015,2.880624656795056,-11.854063678086364,0
-4.053172302448632,-11.554337581360118,6.739212538155392,-4.76467152244442,0.9944584592511172,3.342660976739625,-9.39384149493487,0
13.823541941349468,-8.67254961687157,-1.667952206391516,-3.364187501797294,5.525682798016297,-2.91107384698716,2.432812805818102,0
0.1937151967726281,-17.032679013757612,8.23185972915699,0.1656631048001043,2.624410724243207,-8.97866662670088,16.87173417496651,0
19.411690717095304,-11.300062795105612,18.2992521224622,5.203381254824594,11.202508189935976,7.95112275876465,-1.05752505982087,0
2.812701517546074,-21.7937823735484,8.282086967587581,-5.408686222583932,-2.9779300280370875,4.914373588676785,10.213903527430514,0
18.655293308688844,3.398191323151332,15.03854819014744,-0.1254195292471766,11.198409741760296,-3.646628757145385,6.016639035988659,0
-0.1693905453977955,-11.397105665154571,8.964256628020788,-10.432029743280658,8.130246427257267,-4.948587966278598,-6.32764634933752,0
-0.0597102828572291,-21.841690429480977,7.818105894560364,-6.314043663071531,10.815658898779937,-0.5295816782400289,-5.612968188046343,0
8.306332254837669,-15.85373258011052,28.490278713669152,-0.570454706096518,5.245420732757825,-2.9501961005522954,10.961048625739627,0
-7.055525300359872,0.5427059451581573,22.127270906476785,13.794494056238875,-10.018909986826204,2.341291670957846,-4.298565306114031,0
21.33846291473209,-37.35628397628194,66.05198670105268,29.381384351053924,-1.7232295408881173,6.587308780228822,39.43179046691865,0
-3.976788462267187,-27.97070036708339,0.3382559059167102,3.696635855288463,7.852043098869641,1.4603349062581483,7.020130257175135,0
-2.8713991509658903,-0.4053395048405713,26.94448235819653,7.299717788527192,1.1748997918414144,-8.808937195223667,-6.821439858609954,0
17.055342182473904,-5.468890212148607,5.2908916352865205,-0.6038830880705489,2.642829100072979,-2.3347912948563065,12.140507410498625,0
2.5484600682981977,-4.987164316697696,15.779885948804324,-9.052987788596257,1.7835176893649551,1.6096633372413884,-0.5641271241083622,0
21.27043079121317,-11.13181465390879,16.26465746540004,2.359834005490143,-0.8304063856767868,3.6522802293232894,10.273405193045184,0
17.924963234690097,-31.396912350077017,13.68338862209276,10.95351150562982,5.583990532495235,-1.043872907990092,2.2063476796439763,0
1.7386512281684254,-1.0674817589851875,21.30461752815742,-4.370303333640608,4.193004463365804,-0.3217817908430431,-2.23422839855816,0
-8.63877960937167,-4.11629972224222,10.54583003214448,6.861249852701557,-3.1893858432246294,1.7437933611806442,-7.461156898772169,0
-1.7744064729116231,-10.606421858985218,10.562345714750704,-5.527901911550865,1.9819398465708795,-4.35226911843765,-5.864873210551557,0
-2.228994693910607,-9.194184437827952,21.36567446993952,5.595150196357023,-10.442423430268017,2.0392955201779723,-4.325465673426358,0
-3.300488013453689,-16.124093115166822,12.358978117719454,0.572733548455841,4.4852712025431964,2.346350356235234,-10.667597986257949,0
-5.192422973180167,-24.27031689197477,0.6194200673003689,4.4154502907303845,0.4217758163646406,-3.479127984745145,9.052657412432229,0
-5.054433824002167,-1.344488162761982,7.628775033356279,1.1263894301040407,3.126099414361858,7.744665230691991,1.5528466531485468,0
4.945991496934129,-5.607401156266585,29.00795893010066,-1.3702085761811589,11.817562454954594,2.8121812707213207,-3.592497530323864,0
7.153935461694223,-11.645897603739948,22.465804609953334,-6.349464570654125,3.435681490085295,5.380890831732982,6.205752610258895,0
-10.892730486567432,-0.8884097227075816,14.656102915918026,14.956778009179608,-0.0925153942223564,-13.568431440891736,-2.1569942808838527,0
20.15873533879629,-13.054231515658692,17.258337782859982,5.5182146617795,1.5851344296664889,4.481897182233009,6.81923876630202,0
-8.411486707921574,-22.316729952391015,15.523274965453968,16.573463565697864,-14.535536931439422,3.862611637008967,-8.058384788933724,0
0.6872678933404306,-8.416704256952608,17.65554492679396,-4.085816026117725,11.747878521020713,3.545187061141734,-8.374886976981214,0
-7.196709450947905,-12.713067778889467,8.170730263918266,5.648539314847423,-7.874259551153649,10.078702179725132,-7.051475296532491,0
3.375858478759748,-40.25235570616321,19.207275941909565,7.0035717197332525,1.715920524123078,5.589257565755528,0.894221788825881,0
-4.84484142972349,-21.11556179864525,17.15054744117588,11.043289819257948,-6.010698985024532,9.239249937129657,-9.43444089322315,0
-7.557137569642316,-24.6896552044846,2.250522976721869,4.223678165554722,-6.432674285790304,5.757469572762854,-7.880266581663881,0
14.285022280863794,-29.76928509166602,5.784138410448596,15.216113761574649,4.56843613528905,6.859189378159859,7.914609509916918,0
0.5036238927946634,-18.423623975070296,10.242594442005403,2.7784878387781173,7.932086497711854,4.867465777375124,11.36698976226959,0
7.075037829964147,-24.08593877579551,28.081471552254445,-0.0760493602451542,6.738435617832058,5.40298487053489,-2.593568673252485,0
8.892715951186705,-21.261122960542984,30.441372311372596,2.5481355475077363,0.8830096314833915,5.116989966507743,10.065853130724864,0
-1.7833115921643838,-2.5043800566270416,13.775806210061202,-3.7835553536751294,9.275537573426934,12.147175718408624,-9.619168455778414,0
-2.261914531386269,-30.189598729108766,6.75391709972697,6.213235246436048,11.591330202785048,3.478023315723055,3.51602877107977,0
1.0443540939861322,-14.956351784054442,4.143444725869697,-8.932695881827028,12.133589462122202,-7.099285407279473,9.291235324707126,0
1.9955750880015968,-10.021300842428907,4.431166290561831,-13.306457727118511,4.502100021644171,5.419138456621029,4.181467867733504,0
13.79789005599062,-4.185111858304009,13.860821410384798,8.007909044812399,10.466153305945436,7.4568228344628915,-6.903311150848513,0
-8.300140727246724,-3.454273161358476,4.415044665426,6.808555149508602,-0.5545021895246753,4.478650292710042,5.2455648368907895,0
14.40934106832973,-12.074573142324844,4.01381171560938,5.7941097062176885,2.9624830727699334,0.9007879331428482,9.235727942099045,0
1.9848960051589863,-10.59266470478652,16.55228208131657,-6.173631251562164,7.048616808129911,6.2103789133763145,-6.54378673921886,0
-4.992645417823319,-5.542973025592048,9.552674609626656,-2.10712711995481,-2.09854105248738,1.990057257024958,-8.618302509852292,0
1.3825170424933364,-28.032221919200943,13.561463287298835,0.9315964323576752,10.020459680690925,0.3389560613626409,-0.5662501741894653,0
-0.9094476605142516,-15.02498299939974,8.619225974896956,-0.3413393004652745,9.559716606461157,5.145295524321503,4.423029688393321,0
4.238279044340995,-7.370791837974822,14.487069789232455,-12.202095046517478,6.889800801005495,-0.2438559654785018,1.4149565763572267,0
-5.697874957911457,1.8978942520486228,21.433706611741936,6.709534163411399,-10.49513770918395,-8.932768404200477,-5.347123842213344,0
-4.185170833382767,-12.241806763503222,8.394463122790818,-1.873090715946724,2.691730347815571,5.38518879113884,-9.380877009352954,0
16.0249301726612,-17.297047368829087,1.6316858985400948,-3.029792623105233,3.834175954669228,2.954274994024724,-1.776149031682742,0
-10.353549224089743,-9.137644671732671,5.8819168295142505,11.02058214724088,0.3609718621408991,12.123702559770408,-6.222599427310288,0
-1.589714767780709,-7.180105862056592,18.08895830870005,0.4277949545147439,14.156068741336714,8.424404366975242,-11.596285925283173,0
-8.881136657876604,-8.717009203931228,9.9144535894567,6.928787451722775,-13.893320097052854,-1.1293974358475043,-7.301740279452442,0
