PC1,PC2,PC3,PC4,PC5,Education,Marital_Status
0.4068897087452081,0.37504198418823725,-1.0408197014358869,2.823836525971642,-2.8997357657297487,2n Cycle,Married
-2.3369807273732244,-0.05088869206162414,-0.4190620239020522,-0.768249013563547,-0.4650051460151794,2n Cycle,Together
-2.6011693445402333,-1.0961444009503516,-0.17356815195277478,-0.21803862976608127,0.4664497781649892,Graduation,Together
1.046738104999231,1.877112147352389,-1.2113994383907236,-0.42089119231269023,0.49978356039840655,Master,Together
-1.9698182549784329,-1.1465956923610732,1.1055499581020725,0.8121710278613388,1.3145592618300452,Master,Single
-3.420984261463511,-1.7151401948502973,0.08862925982703564,0.3876848350599941,-1.0999163885368084,Master,Married
-2.7284320140086558,-1.4585675862247123,-0.2056028209026657,-0.5375480706000433,-0.8597808813037523,Graduation,Divorced
5.60443745758949,-1.426411069153809,3.9490563995976076,-1.1808084198744677,-0.8312868049159202,Graduation,Single
1.3633676358663498,-0.26318272017072886,-1.4686346759680189,-0.4111264516807902,-0.8686099349918225,2n Cycle,Together
4.576922213992575,-2.242609609874028,-1.228781055171896,1.7174700739639244,1.0755629423544775,Graduation,Single
-2.2042345232207494,0.6472493199430787,-0.12464719876631485,-0.9727828714683627,0.4225847966627187,Master,Married
0.1759461619013371,1.9285060544186277,-0.49620714716994485,-0.7130560459576626,0.30575347587671653,PhD,Together
0.7939869014367186,1.5684087066119277,-1.0965453819559883,0.4006269653680473,1.4513146290369343,Graduation,Married
-0.7650413441901442,2.9515413454009445,0.5779454411908931,0.9371949162607844,-0.8384160927120101,Master,Alone
1.8076081216360431,-0.18834989793971674,-1.3172507321005258,0.5210079676699509,1.038143562331956,Graduation,Married
-2.0144477285105737,1.6887021587516107,0.29257040972930326,0.43200007164301224,-0.38740187214740557,PhD,Married
2.614856189998413,0.10139939962825344,0.8522796531358751,-2.006294801119612,-0.6357345282294863,PhD,Together
-3.0649232594110356,-1.2728266520889098,0.12473873197109837,0.30456529828249806,-0.2865006834962215,Basic,Divorced
-3.068338062278857,0.45015547386969934,0.17384710770100914,-0.021602941467202937,0.14897514629587158,PhD,Married
-2.141928073758278,-1.0587757077376687,1.7448431164820126,2.0058860252801747,2.176500076579212,PhD,Alone
-2.6743013192823444,0.2752788058520209,-0.05754185553879068,-0.5674420779705476,-0.7359464735598922,PhD,Divorced
3.65615276067629,-1.131915274540073,-1.2042133142316849,-0.14422956163050993,-1.452024022744327,Master,Single
0.6582152806947135,0.3694087828406315,1.1587315952467954,0.6713795718029077,2.113134059995193,Master,Together
3.134034802036611,-0.2496365581996483,-1.5383144355741274,-0.6517561150418593,0.12108931337675978,Graduation,Married
1.069211246252339,1.7110694445497778,-0.3098248079806353,0.20559601625828955,-0.5719504778266262,PhD,Single
-1.0887753407720613,-1.0211980335454596,-0.4087881589104577,1.6562403774262295,-0.054770875206416395,Graduation,Together
-0.16135577197237796,1.8460034038672695,-0.2141784279658008,-0.07403769252519511,0.7889797501035937,Graduation,Married
-2.153016099114474,-1.8438525012698546,0.8504933338498171,0.5757988509312545,0.9523510527612448,Graduation,Married
-3.0573220358213717,-1.581362593215235,-0.07049871586165375,-0.014177850586477431,1.3571734240743922,Graduation,Together
-2.766625895051972,1.4563036155539177,0.24164433116983433,1.1148676874092152,-1.957218218286282,2n Cycle,Married
-0.989821333532506,-1.0709449694285968,-0.8365439994276391,-1.2684563503790027,0.001726278733587945,Master,Married
0.16279725481485288,1.819870962949477,-0.8884720175581757,-1.6797470430668926,1.0512247227407976,Master,Married
0.025683861862345,2.2590488202570205,1.2178459055197932,-1.6164340630584644,-1.401314834318745,Graduation,Married
-0.6141942287836296,1.5972695213655168,-0.15522137556611013,0.7253565176142857,0.4174102153898359,2n Cycle,Together
-2.222346111876171,-0.8976889337086921,0.0827932028422635,1.079283534302676,-1.0219715154866273,Graduation,Alone
1.1749759555589825,2.5687185052089796,-0.13399308284633835,-0.7766877939391322,0.568455696879744,PhD,Together
3.2161899843102173,0.30202215115233194,3.8352257187343537,-1.4830659149186,1.6386504105421258,Graduation,Together
-1.090956901615077,1.5036009127148309,0.0813349275653712,-0.18195063670735437,1.06267098264274,Graduation,Single
-2.4486775185870933,0.15513237765373822,-0.4156100675027884,-1.3017917702161854,1.0202414713911216,Graduation,Single
-0.8187984899328796,-0.5858796000274005,-0.8508137309594735,-1.13127293697936,1.9436269230159477,Graduation,Together
2.8335010984822167,-0.526940694260632,-1.843138653985833,-1.058693601681824,-0.18473917712213422,Graduation,Single
-3.3778234882762797,-0.2673715386741954,0.3036230520758133,-0.15111810487476157,0.9544129857014323,Master,Single
2.337160724303088,1.811198060849686,0.08059813473115374,-0.3577157238837503,1.1798135040973965,PhD,Married
-2.683395718396134,-0.6006459372603534,0.012498616806298457,0.45804210884933283,-1.711996207443513,Graduation,Married
1.5471892702759433,-0.2900160695129568,-0.37533707114751863,-0.9111438221415459,1.1646686350609265,PhD,Divorced
3.6579577756709454,1.9350182174207717,-1.0770279278483637,0.18436045379306645,-0.7037954371272933,PhD,Married
-2.7637913584988474,0.33183370872277335,-0.10679953322986402,-0.14872957511319107,-1.016736781284445,Graduation,Together
1.1262801884763158,-0.7699500919114434,-0.44684490002279276,0.9499150812014948,2.5434854625095826,Graduation,Divorced
-0.3947050956675687,0.016300510008983284,1.0753318861937264,-2.6283325854115596,-0.5440125124962804,Graduation,Divorced
3.221891101305279,-2.0667136310854652,-2.6350487723423046,0.783682775305946,-0.526834588155976,Graduation,Single
-2.213252125457058,0.5444228488787204,-0.4224947663736935,-0.6612265033922898,-0.5217280681790682,Graduation,Together
-2.7593353733464094,0.06724119458495832,-0.11099435607720944,-0.579436461057462,0.0682896376333238,Graduation,Together
-2.711782476668358,-1.1963891920121048,-0.07076227675577855,0.15612128976802597,-1.3003655768681037,Graduation,Married
-2.3726593737250483,-1.2148494659314497,0.21125463864552904,0.41756473887583534,-0.05049813378493405,Graduation,Married
-2.1124905022829097,0.3259910045956617,-0.024656958786543694,-0.668131899214289,0.8406632933288285,PhD,Together
-1.2908137485725748,-0.27276300005498544,0.26241337528318015,0.4180707981332536,0.5966083163616048,Graduation,Single
3.474850464007419,1.288338558727249,-0.8314311588287805,0.1394613785447729,-0.21062080535969582,PhD,Married
4.81769083572617,0.17058276347401186,2.6498844814079447,-0.7589689375750596,0.32584275008243085,PhD,Married
-2.7139559350386997,0.09774805243382115,-0.20173216557122528,-0.7800879952387945,-0.16644688815244388,PhD,Married
-2.7906400985356035,-0.6154717915176626,-0.6580920466525421,-1.6477353166735809,0.24054502280084325,Graduation,Together
3.704092997569801,-0.18040942396907758,-0.31746463150335746,-0.31327065484678307,0.850634022076048,2n Cycle,Married
-1.323164661982597,0.16420617677573168,-0.46401158169854606,-1.1313705662725055,-0.06860481456261319,PhD,Married
-2.5880977591598446,-1.2972058372626527,-0.15466308780020405,0.3605830277799306,-1.7911930339063835,2n Cycle,Married
2.2990485338058186,0.8773990273451036,-1.0673749485640427,-0.7080859821330768,1.7758402638046877,Master,Married
-2.5586164027219906,-1.8149729787800917,-0.03931898936159917,-0.06056881673765435,0.6778352559325224,Master,Married
-1.9082039026891426,-0.7787868620921422,-0.48097649686153693,-1.0405332530985254,-0.512413419932696,Basic,Married
-2.9558865845041726,-1.6277234439599955,0.18361837244275567,0.28039955289341245,-0.8897056812919166,Graduation,Married
-2.1042381826015792,0.07673404136646464,-0.4002700381583008,-1.1570404520413695,0.2768278212201269,PhD,Single
0.2589443389751946,1.5657083972917383,-0.3647278230376099,-0.008869142035968856,0.3510983014763838,Graduation,Married
3.432337726103952,-1.1293937195835055,-1.394725012656268,-0.22403060737377267,0.5246984321193894,Graduation,Married
-2.552024768957907,0.21301087683617806,0.09763319326496075,-0.34969449022265725,1.0937027107199044,PhD,Married
-2.3692025595670403,-2.0588891298638274,0.4663560285885533,1.4882460065936327,0.8595563945762218,Basic,Together
3.595202182796707,-0.6043776029729528,-1.905479964668115,0.5817798179133821,-2.1368828787022527,PhD,Together
-2.0214996882720295,0.6950459174485396,-0.8959908009804357,-2.381609613918274,3.7082926779232572,2n Cycle,Divorced
-2.455224109493661,-1.1416537623794758,-0.04198437536834801,0.37465960847873553,-2.403296491117396,Graduation,Married
-1.5112617183449581,1.1101304184503649,0.10454592417123525,0.3501990513581315,-0.7653375205266068,Graduation,Married
-2.96730460714181,-0.3148641367590178,0.1754836651194184,0.014752751446763674,0.4988031589667141,Graduation,Married
1.211343214477203,-0.010548398718489442,-0.7399894584912592,-0.8389986931654234,-0.9220707191056123,Master,Married
3.9270190879556957,-1.4739648806285637,-0.5227357217068036,-1.6015845185781306,0.05647569859350359,Graduation,Married
3.5025320538446243,-0.5829699187810501,-2.059519950525533,0.38721636096002054,1.2117489872872726,Graduation,Married
-1.590585753583954,0.9215556542945618,2.091144735649159,3.472375372965993,-0.02463270442067083,PhD,Single
0.31669086460123913,2.6419346049522288,1.3798320115595155,-2.0008086487592727,0.17435022796364705,Graduation,Divorced
3.616571094828206,-1.362971038465102,-2.7224328753993357,-0.07670727504004812,0.2822162356999929,Graduation,Single
2.210400833266816,1.7010879180720437,-0.822583703562301,0.7733829017242128,-0.6731750059216728,Graduation,Divorced
5.838133272416191,-1.6699576273759023,3.889417579055784,-1.0009191558244268,-1.1323373242408579,PhD,Together
-2.734705365439914,0.16515217922684833,-0.0461662199698125,-0.6713256900236506,-0.6904255582658931,PhD,Single
-1.94818521461395,-2.536288096507121,1.8610773224070245,2.3791750411468517,1.6643955497728555,Master,Single
-2.824557220195632,-1.9986834962693576,0.7452942898844186,1.7398672316505461,-0.9177559092817407,Graduation,Together
-1.3154338029144392,1.442108881598984,-0.2912774892479953,0.4592257084294025,-0.2662445458988377,Master,Divorced
-1.9814173583984733,0.22073805492082038,-0.3859218738317751,-1.401709938183518,-0.8145350457743994,Graduation,Married
3.015420007605095,2.941328170479051,1.9940638937515398,4.248430143226848,1.217302782779318,Graduation,Divorced
-0.7539050941566613,1.3090452382629525,-0.5852054669551209,-0.29286152596533505,1.0032133044336595,Graduation,Together
2.3548814623915155,-0.3667686095158346,-1.2609121031591528,-1.1750183889668844,1.2940619216629994,Graduation,Together
-2.1609320058369392,2.2927464625070297,0.3666000963131852,0.7978971034843153,-1.0023399483195259,PhD,Married
-1.195793802825515,3.0405101971672663,0.5330492339216054,1.9369923412270036,-1.055375473852133,Master,Together
2.9470242123456507,-1.8753186421020915,-2.261145058180009,-0.0013556811798324945,-1.5743786533836406,Graduation,Married
-1.0504140247458222,0.965632736706065,0.06399447983204032,1.7538694206526282,-2.472450082907067,Graduation,Married
-3.3412239455320343,-0.7454375184608193,0.3697352657417292,0.18612453869807744,0.7410812515802788,2n Cycle,Single
4.0648468764646335,0.39575483765955366,2.2131241469478296,-3.0378664442931744,-0.7498384506108439,Master,Married
-1.178029038254652,1.3135426420420375,-0.05829809149876411,-0.39633156422394966,0.7814443573044738,Master,Widow
1.3831115903610027,0.7410529154068501,-0.10214999344282893,1.054459824562245,-1.8884185500972819,Graduation,Together
-1.7414903261707344,-1.931384375641686,-0.6774575580643347,-0.5840610158893739,-1.820256997673428,2n Cycle,Together
1.6385676142231873,-1.1365121294272915,-1.2540184313792129,-1.1326561427793256,-0.24612978402519198,Graduation,Married
0.6901582584883195,2.2214528513795395,-0.3740350616581025,-0.889763202640234,1.4756217640926277,PhD,Together
-2.4115445511028804,-0.3220159419157947,0.2813300374091027,0.6546850425190586,-0.5479519738093394,PhD,Married
1.8331100781223324,3.093722234869913,-0.10000062555819182,0.5535455506806823,0.10995897494359017,Graduation,Divorced
-2.2186669910227335,-0.262685691599139,0.24248817217719304,0.7361029989545348,-0.9587265149666044,Graduation,Together
-0.22679712021619816,1.508897459557201,-0.22714789087307868,0.7162729735984247,-0.7668524774923993,Graduation,Together
0.265882548775388,2.0439119978229927,0.054907834561772985,-0.24810742950639153,0.2971936336832858,Graduation,Divorced
2.9662566594606714,-1.1316224437541889,-1.471238971863706,-0.7443192425281216,-1.144978438388951,PhD,Married
-2.981804165472928,-1.7219346573597256,0.06678720048026802,-0.03998937756813484,-1.2771061971836526,PhD,Together
-1.1543134801195054,2.2315879240682794,1.3687947451204947,2.1689194724617975,0.3399051318326856,Graduation,Single
3.3303978282603506,-0.17041621771732665,0.15975137065558065,-0.09272930696902396,0.7095834571503083,2n Cycle,Divorced
-2.8217145689308087,-1.2712384431149117,0.028733450360315965,-0.3318309545887408,-0.993360981781127,Graduation,Together
-1.9317260969666334,-0.9592075253681138,-0.6551212629831201,-1.5881739076050163,1.7126426872042881,Graduation,Single
1.794018970455835,1.8078170294638185,-0.6585850606007717,-0.4469499831222619,-0.9895053403273348,PhD,Married
-2.4102210908195203,-1.0788435158106153,-0.12062192613549658,0.13751937822239985,-1.103750359334965,2n Cycle,Married
-2.908189617332083,-1.6424792644032087,0.057748897136200524,-0.06336770346661852,-0.8178187186539073,Master,Together
0.7584452183435368,1.1112238013340139,-0.8072202723105009,-1.4777771374908086,1.5494702197380572,PhD,Single
-2.677641258400207,-0.49163032886000757,0.008913094970598853,0.5529608071380943,-0.6464000861847432,Graduation,Single
-1.4492114167819603,1.7776650527970328,-0.7194760063341546,-3.182526692677966,4.5075686646003135,2n Cycle,Single
4.885462867752548,-0.3556828751117149,-0.5747574016504131,-1.3604452581985078,-2.8412943579403684,Graduation,Widow
2.1591274250709818,0.47781514787564533,-2.0298997968104904,-0.5285917117340568,-0.05102506897072544,Graduation,Together
-3.0667793585809497,-1.16524552381807,0.022521516276128764,-0.3122961615443848,-0.3248309587636295,Graduation,Single
5.435712279480096,-2.7240357286818178,0.08559361210534769,2.0608746261569535,1.0803814221175114,Graduation,Married
1.295521249602664,3.9004463674213503,0.22659419345820034,1.4063457513504773,-0.06404124552084071,Graduation,Married
-2.7726591249713244,-0.011776651411821135,-0.07129953761887477,-0.63949315048871,0.9245000712870741,PhD,Married
3.3089311863915873,-1.205705257584181,5.3738899715575545,-0.6011450241926173,-1.1157405813761496,Graduation,Married
2.249603274095434,1.9064799219833466,-0.9567362424820315,-0.29447296627727304,0.3272821191821285,Graduation,Married
4.413220968499355,-1.549630600838402,-2.0437524844003088,0.8780280208074888,-1.3148456723581439,PhD,Married
2.702834121327955,1.7544004957900798,-1.0123825470636196,0.9265955805483695,-0.3714501418156353,Master,Together
-2.716806427700006,-1.0361271933682208,-0.025541187813600628,-0.019807646220797476,-0.24092694970306722,Master,Single
-2.715667693330863,-1.5582386817598022,-0.1000970616239019,-0.006413712803577952,-0.6799927798090741,Graduation,Single
7.533600236605923,-2.06573937671404,6.152605917465293,-1.7167714716094782,-0.11801498389624344,Graduation,Divorced
-1.0253836387022728,-0.28803933259448883,-0.8107457672414881,-0.6263573435158849,-0.9690393720586822,2n Cycle,Together
0.8905105393915569,1.780280762292116,-0.4250061284155691,0.331451256541783,-0.6603188525649275,Graduation,Together
-2.70591204434736,-1.258839734917897,-0.013438164013983076,-0.20765521528392522,-0.08019071063761124,PhD,Single
0.8151351935365776,2.443962047931263,1.7847836707427263,-1.4976557792814804,-1.0170708777400672,PhD,Together
-0.3577707699917839,1.0001934470595297,-1.0090673331574778,-0.9393820288362373,-0.7849872751326329,Graduation,Single
-2.5536035370370187,0.6636669761758077,-0.32110024281878063,-0.4759072121542038,-1.1503935018621667,Graduation,Single
-3.3626262770933395,-0.11620153882297947,0.2942060289992939,-0.28891794636140006,0.5049871639498721,PhD,Single
-2.5348357177119105,-2.1552977672245364,1.8395339860244673,2.447956780170049,1.2569001489791138,Graduation,Divorced
0.8416710108059039,3.1086524797763553,-0.2881152438633071,-0.18548806226093872,-0.15924933234082633,PhD,Divorced
-1.4331305478570806,-0.0558400386629088,-0.31917793432032093,-0.06798393201178819,-1.447918785866503,Master,Married
-2.9893259580358005,-1.5004315849207952,0.1727711407951946,0.01596622821182445,0.2536123696818296,PhD,Married
-1.6037501132358059,1.7650056634527265,1.6051159139698934,1.5139109998918523,1.16688044834761,Master,Together
